,tweets,label,agreement
425,hope immunization date miami childrens museum pic,1.0,1.0
426,measles outbreak dland still good enough attendance raise ticket price hahah oh,0.0,1.0
427,adopted baby full bred german shepherd owner didnt vaccinate got parvo said,0.0,1.0
428,imagine many people never vaccinated disease eu,0.0,0.6666666666666666
429,whats hockey player getting mumps arent supposed get vaccine child counteract getting,1.0,0.6666666666666666
430,dont vaccinate kid wtf,-1.0,0.3333333333333333
431,nurse working iron master degree w public health emphasis ask feel vaccination,1.0,0.6666666666666666
432,number measles case surge california wednesday state health department say,0.0,1.0
433,impact stats health care law reporting immunization etc,0.0,1.0
434,concern measles increase awareness immunization importance,1.0,1.0
435,dont vaccinate kid youre fuckin retard,1.0,1.0
436,andreaed said measles dont fuck,0.0,1.0
437,worst tweet vaccine protect baby discover answer pb,1.0,0.6666666666666666
438,stop blaming first diseasesbrought ancestor,0.0,0.6666666666666666
439,dont wan na go work today said little peggy ann mckay measles mumps rash gosh bump,0.0,1.0
440,update boxer feinstein call end california vaccine exemption,0.0,0.6666666666666666
441,florida doh offer free backtoschool immunization student dislike actually going back,1.0,0.6666666666666666
442,trombone sun bowl stadium university texas el paso,0.0,1.0
443,roald dahl heartbreaking take vaccine,0.0,0.6666666666666666
444,,0.0,1.0
445,fear free visit involve food mischief baby food gave vaccine,1.0,0.6666666666666666
446,uc system require measles shot,1.0,0.6666666666666666
447,hi im idiot parent didnt vaccinate kid think cause autism may paraphrasing,-1.0,0.3333333333333333
448,dont get flying car endemic measles back future one job,1.0,0.6666666666666666
449,youre really gon na let inject virus dont contract virus vaccine safe,-1.0,1.0
450,case reported detail,0.0,1.0
451,ellen ur bitch could u promote vaccination ur show u dam well unsafe dont work,-1.0,1.0
452,time,1.0,1.0
453,disappointingterrifying millennials surveyed believe vaccine cause autism,-1.0,0.3333333333333333
454,sell gun walmart dont vaccinate kid pertussis good strategy go extinct,1.0,1.0
455,loooking trusted mmr pro status member who selling coin follow dm,0.0,1.0
456,vaccine weakened agent disease immune system learn fight body,1.0,1.0
457,everyone else vaccine who spreading also risk looked,-1.0,0.6666666666666666
458,whats advice vaccine kid ltyr earlier mmr recd intl travel protect outbreak,0.0,0.6666666666666666
459,killed multiple time oregon trail game back elementary school dysentery,0.0,1.0
460,u fed judge upholds state law requiring vaccination eliminating exemption based parent stupid belief,1.0,0.6666666666666666
461,another outbreak measles case could double ebolastricken country via,0.0,1.0
462,like google measles asking nurse,0.0,1.0
463,vaccine injury studied try lessen collateral damage stopping vaccination period kill magnitude,1.0,1.0
464,vaccine may soon required kid nyc detail next,0.0,0.6666666666666666
465,vaccination mmr free noe cute sign,0.0,0.6666666666666666
466,measles far yay,0.0,1.0
467,tuberculosis exclusive clip forgotten plague,1.0,0.6666666666666666
468,large measles outbreak traced disneyland declared california health official declared end,0.0,1.0
469,heard mmr morning,0.0,1.0
470,hangover like disease u build immunity lol,0.0,1.0
471,ppl dumb often ppl dont vaccinate kid,1.0,1.0
472,still say damn measles brought socalled child central america obama told come,0.0,0.6666666666666666
473,health dept warns super bowl visitor may exposed measles yikes,0.0,1.0
474,either measles died idk send snack pls,0.0,1.0
475,lesson learned vaccinate kid,1.0,0.6666666666666666
476,mmr carnival yr old a year old ride ride learning church encourages tweeting shitty carnival priceless,0.0,1.0
477,trying win back kid trust surprised vaccination afternoon molly,1.0,1.0
478,respect ur religious belief jeopardize safety herd immunity stop,1.0,0.6666666666666666
479,amnews hiv vaccine reality bill gate million people died disease bill gate,1.0,0.6666666666666666
480,parent dont vaccinate kid table open discussion pt measles today btw smdh,0.0,0.6666666666666666
481,free backtoschool immunization irving dallas,1.0,0.6666666666666666
482,whats worse getting measles shot going hospital,0.0,0.6666666666666666
483,vaccinate damn child pls,1.0,1.0
484,measles case surging vaccination rate dropping via bc people r stupid,1.0,0.6666666666666666
485,disneyland measles outbreak includes traveler gray harbor teen least people confirmed,0.0,1.0
486,sb engross volunteer immunity providing exemption liability certain act effective date,0.0,0.6666666666666666
487,jim carey jenny mccarthy cause st confirmed measles death u year thanks,1.0,0.6666666666666666
488,good back,0.0,0.6666666666666666
489,parent refuse vaccinate kid measles think tomorrowuser,1.0,0.6666666666666666
490,health department offer hepatitis vaccination patron southpark restaurant mecklenburg county health,0.0,0.6666666666666666
491,bump chin like sucking dick measles,0.0,1.0
492,conn expanding childhood vaccination program hartford conn ap connecticut department public health,0.0,0.6666666666666666
493,columbia health department plan holding community clinic long type vaccination,0.0,0.6666666666666666
494,autism amp relation use fetal cell vaccine please note,-1.0,0.6666666666666666
495,study link mmr vaccine autism new study find measlesmumpsrubella vaccination commonly,1.0,1.0
496,dont vaccinate kid jesus going teach daughter twerk,1.0,1.0
497,school immunization requirement different issue,0.0,1.0
498,mmmmmhmmmm sick kid kid tried immunize flu shot nooooooooo,1.0,1.0
499,really dont get nonsense child save may,1.0,1.0
500,silly hollywood logic vaccine bad amp dangerous kid botox ok,1.0,1.0
501,dr reveals truth vaccine,-1.0,0.6666666666666666
502,proudly stand general decency child vaccinated,1.0,1.0
503,scary measles,0.0,1.0
504,yuppers matter much data put front vaccinate child value life,1.0,1.0
505,come refuse vaccinate child dog,0.0,1.0
506,cdc recommends getting vaccinated virus spreading season different,1.0,1.0
507,baby get kind immunization shot shame dont one keep becoming teenager attitude,1.0,1.0
508,really bad news public health chris christie make vaccine issue partisan,1.0,0.6666666666666666
509,measles shot,1.0,0.6666666666666666
510,sick pneumonia hn measles rtuser came w sick idea,0.0,0.6666666666666666
511,expenditure money comparable capital crime doesnt rfk jr vaccine lie spread something,-1.0,0.3333333333333333
512,im subscribing panic du jour measles remember ebola,0.0,1.0
513,aid n hiv new vaccine boost body immunity could lead cure disease researcher said,1.0,1.0
514,ask doc called measles,0.0,0.6666666666666666
515,ppl aware majority kid got measles disneyland unvaccinated mean ur vaxx kid danger stfu,0.0,0.6666666666666666
516,mmr school opening hour late care begin,0.0,1.0
517,vaccine preventable death gun preventable death,1.0,1.0
518,infowars picture present mmr measles mumps ruebella coming soon firstworld country near,0.0,0.6666666666666666
519,vaccinate child amp stop spread measles protect kid,1.0,1.0
520,sa health agency disagrees w da nico lahood say vaccine dont cause autism via mysa,1.0,0.6666666666666666
521,dont vaccinate kid trendy amp arent fully informed putting child danger,1.0,0.6666666666666666
522,couple work turn myriad form kid school vaccination watched illegals waved thru form needed,1.0,0.6666666666666666
523,also even vaccine caused autism dont would rather child autism dead child guy act like autism,1.0,1.0
524,circumcising ear piercing parental choice vaccinating child shouldnt choice affect health others,1.0,1.0
525,wa currently allows vaccine exemption medical personal religious belief might removed ill explain,-1.0,0.6666666666666666
526,measles spreading antivaccine movement cause,1.0,1.0
527,supposed argue childhood immunization thats opinion save life people dont understand,1.0,1.0
528,crazy disease happen cause mfk owns medical vaccine company make hella money insurance people aint tryna doe hustle,-1.0,0.3333333333333333
529,measles polio plotting demise speak,0.0,0.6666666666666666
530,important question b measles affect pregnancy,0.0,1.0
531,come immunization original argument thing,0.0,0.6666666666666666
532,dont vaccinate child preventable disease whatever reason youre danger u,1.0,1.0
533,today feed selling twitter fame cancer cure amp vaccine injury lawsuit need lot coffee wade much bullshit,0.0,0.6666666666666666
534,getting four month vaccine want kid chance,1.0,1.0
535,dont deserve k mmr,0.0,1.0
536,hb new health immunization exemption immunization requirement modify require use form c,0.0,1.0
537,people walking around without damn mmr thats want hazmat suit,-1.0,0.3333333333333333
538,measles health alert california due unvaccinated child riverside county,0.0,0.6666666666666666
539,still lovin disney measles free disney california adventure,0.0,1.0
540,agree parent vaccinate child,1.0,1.0
541,second occurrence read vaccine harming child syria intentional contamination question,-1.0,0.6666666666666666
542,wondering caught flu cdc say year flu vaccine percent effective,0.0,0.6666666666666666
543,search vaccine optout rate texas school district,-1.0,0.3333333333333333
544,parent choose vaccinate child put rest u risk measles real amp dangerous senior havent,1.0,1.0
545,great read ill take measles,1.0,0.6666666666666666
546,science ok super complex war machine waste like childrens health insurance chip vaccine,0.0,0.6666666666666666
547,spoke san marco rotary club gift donation rethreadeds name allowing kid get polio vaccine,1.0,1.0
548,majority american get vaccine kid overseas travel business offer free vaccine worker,1.0,0.6666666666666666
549,unleash inner thundercat madhatterdc,0.0,1.0
550,im following cdc schedule believe many vaccine necessary public safety,1.0,1.0
551,year almost people state infected measles,0.0,0.6666666666666666
552,measles camarillo amp everyones freaking thanks disneyland,0.0,1.0
553,antivaccination movement contributing year high measles outbreak washington sixtyeight,1.0,0.6666666666666666
554,health official reminding resident danger vaccinating kid,1.0,1.0
555,ran help vaccinate child worldwide running make everyone happy,1.0,1.0
556,look weve become bunch little kid immatureselfishstupid little kid fighting boost egotistical immunity,0.0,1.0
557,average people complain live longer releasing tension increase immunity boost health,0.0,1.0
558,measles outbreak vaccinate kid find new doctor pediatrician say,1.0,0.6666666666666666
559,protecting infant people chose vaccinate lesser access,1.0,0.6666666666666666
560,initially clicked led link pregnant girl decided vaccinate baby,0.0,0.6666666666666666
561,could guessed rt conservative likely believe vaccine cause autism,0.0,0.6666666666666666
562,crook u dont spend money u leave measles,0.0,1.0
563,student filmmaker find drawn vaccineautism fray student filmmaker fro,0.0,1.0
564,given flu experiencing complete muscle,-1.0,1.0
565,progressive liberalism disease barack obama may vaccination certainly stimulated liberty loving immune system,0.0,0.6666666666666666
566,acip update guideline preventing measles mumps rubella,0.0,0.6666666666666666
567,im gon na live foreveruser people complain live longer releasing tension increase immunity improves overall health,0.0,1.0
568,thanks everyone concern measles good wish borked knee think need good night sleep general,0.0,1.0
569,vt official urge adult get vaccinated burlington vt ap vermont health official urging adult,1.0,0.6666666666666666
570,jampj ebola consortium get m euro accelerate vaccine,0.0,1.0
571,mt adult mostly getting measles sing vaccination song,1.0,1.0
